Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 15 | 2026-04-05 - 2026-04-11 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"heavy duty floating shelves 12 inch deep","557","7","268","4","1.49","75","1071.43","2","2.67","59.99","63.99","0","22","30","1","14.29","0","0.0","129.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"wood frame 8x10","412","350","9914","54","0.54","144","41.14","2","1.39","16.99","18.99","11","84","26","44","12.57","0","0.0","13.99",,"4","20","12","14","4.0","0","0.0","9.99",,"1","11","2","2026-04-11"
"hanging bookshelf 12"" deep","929","4","240","8","3.33","2","50.0","1","50.0","27.09","63.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24 36 picture frame","438","32","1117","5","0.45","55","171.88","3","5.45","47.53","76.99","0","9","21","2","6.25","0","0.0","16.9",,"0","1","0","1","3.13","0","0.0","16.9",,"0","0","0","2026-04-11"
"12x16 frame wood","637","300","8121","25","0.31","116","38.67","1","0.86","14.84","25.99","7","59","25","35","11.67","0","0.0","12.99",,"3","15","10","12","4.0","0","0.0","12.99",,"2","6","3","2026-04-11"
"white floating shelf for wall","677","194","5461","20","0.37","69","35.57","1","1.45","28.99","24.99","10","20","16","22","11.34","0","0.0","25.99",,"1","7","5","3","1.55","0","0.0","38.97",,"0","2","1","2026-04-11"
"22x28 frame","8","1640","45668","285","0.62","680","41.46","6","0.88","33.99","64.99","1","183","230","234","14.27","3","1.28","32.99","64.99","0","62","100","90","5.49","1","1.11","30.95","64.99","0","29","39","2026-04-11"
"book shelf that you mount","331","6","133","1","0.75","3","50.0","1","33.33","24.99","63.99","0","2","0","1","16.67","1","100.0","63.99","63.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"30 inch walnut solid wood floating shelves","765","15","718","15","2.09","9","60.0","1","11.11","65.83","131.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"matted to 11x14 picture frame","349","385","10407","108","1.04","181","47.01","3","1.66","22.99","24.99","22","74","59","55","14.29","0","0.0","22.99",,"10","22","18","17","4.42","0","0.0","21.99",,"6","4","6","2026-04-11"
"floating bookshelf","748","4114","98264","53","0.05","1631","39.65","0","0.0","27.99",,"181","742","282","367","8.92","0","0.0","26.99",,"42","175","57","55","1.34","0","0.0","21.99",,"10","33","5","2026-04-11"
"24 inch solid wood floating shelves elm","642","8","480","24","5.0","7","87.5","1","14.29","87.09","89.99","0","7","0","1","12.5","0","0.0","87.09",,"0","1","0","1","12.5","0","0.0","87.09",,"0","1","0","2026-04-11"
"5 x 7 picture frame mica","271","2","120","2","1.67","1","50.0","1","100.0","16.99","16.99","0","0","0","1","50.0","1","100.0","16.99","16.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"mounted shelves","878","458","11887","10","0.08","141","30.79","1","0.71","24.98","48.99","26","73","18","41","8.95","0","0.0","24.98",,"6","21","8","4","0.87","0","0.0","24.98",,"2","2","0","2026-04-11"
"wood picture frame with glass","697","28","616","19","3.08","24","85.71","1","4.17","24.99","24.99","1","17","4","2","7.14","0","0.0","23.99",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"2ft shelf for wall","559","6","116","3","2.59","5","83.33","2","40.0","24.99","24.99","0","3","2","1","16.67","0","0.0","19.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"8.5 x 11 frame tan","227","6","156","6","3.85","3","50.0","1","33.33","19.99","19.99","0","0","0","1","16.67","1","100.0","19.99","19.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelves for bathroom tiles","837","13","306","11","3.59","9","69.23","1","11.11","24.99","24.99","3","3","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"36” live edge shelving","27","4","80","8","10.0","3","75.0","2","66.67","114.99","114.99","0","0","0","1","25.0","1","100.0","114.99","114.99","0","0","0","1","25.0","1","100.0","114.99","114.99","0","0","0","2026-04-11"
"8 x 6 picture frame","518","288","9489","45","0.47","138","47.92","1","0.72","9.59","18.99","3","103","23","36","12.5","0","0.0","8.99",,"1","29","5","22","7.64","0","0.0","8.4",,"1","18","3","2026-04-11"
"live edge floating shelves 20","769","21","464","51","10.99","10","47.62","0","0.0","66.49",,"0","6","1","1","4.76","0","0.0","85.49",,"0","1","0","1","4.76","0","0.0","85.49",,"0","1","0","2026-04-11"
"live edge wood floating shelves","456","52","1387","32","2.31","28","53.85","2","7.14","93.99","114.99","0","8","13","4","7.69","0","0.0","51.51",,"0","1","2","1","1.92","0","0.0","125.0",,"0","0","1","2026-04-11"
"picture frames with matting","619","516","16350","27","0.17","156","30.23","1","0.64","22.99","20.99","8","79","38","20","3.88","0","0.0","13.99",,"0","13","1","4","0.78","0","0.0","6.99",,"0","4","0","2026-04-11"
"small shelf wood","151","78","1877","5","0.27","43","55.13","2","4.65","32.99","24.99","2","17","7","8","10.26","1","12.5","32.99","24.99","0","2","1","1","1.28","0","0.0","14.99",,"0","0","1","2026-04-11"
"8in floating live edge shelf","604","8","177","30","16.95","4","50.0","1","25.0","92.69","131.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"12"" deep wall shelf white","206","4","240","8","3.33","4","100.0","1","25.0","24.99","24.99","2","2","0","2","50.0","1","50.0","24.99","24.99","1","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"8"" x 36"" black shelf","56","2","44","4","9.09","2","100.0","1","50.0","48.99","48.99","0","1","0","1","50.0","1","100.0","48.99","48.99","0","0","0","1","50.0","1","100.0","48.99","48.99","0","0","0","2026-04-11"
"36 inch live edge floating shelf","575","41","1062","73","6.87","21","51.22","0","0.0","99.99",,"0","2","6","2","4.88","0","0.0","42.3",,"0","0","0","1","2.44","0","0.0","42.3",,"0","0","0","2026-04-11"
"floating shelves with nickle brackets","943","4","88","8","9.09","3","75.0","1","33.33","61.74","63.99","0","1","1","1","25.0","0","0.0","18.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"frames 4x6","161","2140","61271","28","0.05","842","39.35","1","0.12","15.89","12.99","143","519","116","328","15.33","1","0.3","12.99","12.99","71","201","37","129","6.03","0","0.0","13.99",,"29","85","8","2026-04-11"
"adhesive shelves for wall","413","753","18651","17","0.09","314","41.7","3","0.96","16.98","26.99","64","163","51","62","8.23","0","0.0","15.99",,"10","30","15","15","1.99","0","0.0","15.99",,"3","7","5","2026-04-11"
"drift wood floating shelves","332","7","158","1","0.63","5","71.43","1","20.0","114.99","114.99","0","2","0","1","14.29","1","100.0","114.99","114.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"5x7 frame with 4x6 mat","198","90","2470","9","0.36","35","38.89","1","2.86","9.99","16.99","1","24","5","13","14.44","1","7.69","9.99","16.99","1","8","2","3","3.33","0","0.0","9.99",,"0","3","0","2026-04-11"
"dark wood shelves","582","458","11623","34","0.29","170","37.12","1","0.59","29.99","72.99","16","61","33","46","10.04","0","0.0","32.99",,"4","19","4","7","1.53","0","0.0","29.99",,"1","4","0","2026-04-11"
"large picture frame","132","2777","72499","228","0.31","738","26.58","4","0.54","29.99","57.99","84","277","182","185","6.66","0","0.0","27.98",,"14","94","42","26","0.94","0","0.0","22.99",,"1","17","7","2026-04-11"
"photo frame 4x6","183","1788","51308","14","0.03","635","35.51","1","0.16","9.99","13.99","94","376","72","253","14.15","1","0.4","9.98","13.99","51","145","24","96","5.37","0","0.0","9.58",,"29","51","11","2026-04-11"
"rounded wooded frame matted to 11x14","821","6","126","12","9.52","6","100.0","1","16.67","28.99","22.99","3","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"11x14 picture frame with mat fo 8.5x 11” photo","941","10","222","8","3.6","5","50.0","1","20.0","23.66","24.99","1","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"live edge floating shelf","343","286","7274","208","2.86","92","32.17","1","1.09","85.0","179.99","3","24","25","10","3.5","0","0.0","45.98",,"1","4","4","1","0.35","0","0.0","26.99",,"0","1","0","2026-04-11"
"white shelf","14","8538","216012","858","0.4","2588","30.31","5","0.19","47.99","48.99","155","744","546","736","8.62","1","0.14","47.99","24.99","44","208","165","50","0.59","0","0.0","24.98",,"10","18","7","2026-04-11"
"frame matted to 11x14","408","500","14424","57","0.4","223","44.6","2","0.9","26.99","20.99","16","96","79","55","11.0","0","0.0","22.99",,"5","26","18","26","5.2","0","0.0","22.99",,"3","15","5","2026-04-11"
"small shelf for wall","185","4353","111702","196","0.18","1776","40.8","3","0.17","13.99","24.99","222","963","328","356","8.18","0","0.0","12.82",,"53","171","74","115","2.64","0","0.0","12.39",,"22","58","24","2026-04-11"
"17x11 picture frame","937","1224","32234","8","0.02","656","53.59","1","0.15","8.99","24.99","118","328","120","375","30.64","0","0.0","8.99",,"84","195","57","222","18.14","0","0.0","8.85",,"47","128","28","2026-04-11"
"5x7 wood picture frame","378","644","22313","115","0.52","221","34.32","1","0.45","9.99","16.99","14","141","45","83","12.89","0","0.0","9.99",,"5","52","18","31","4.81","0","0.0","11.99",,"1","20","8","2026-04-11"
"walnut frame 5 x 7 brass","964","4","240","8","3.33","3","75.0","1","33.33","16.99","16.99","0","2","1","1","25.0","0","0.0","8.99",,"0","1","0","1","25.0","0","0.0","8.99",,"0","1","0","2026-04-11"
"22x28 frame with mat","108","482","13748","171","1.24","201","41.7","3","1.49","48.43","64.99","1","52","69","61","12.66","1","1.64","48.43","64.99","0","22","23","22","4.56","0","0.0","48.43",,"0","10","9","2026-04-11"
"boho picture frames","710","1340","33880","18","0.05","470","35.07","1","0.21","18.99","17.99","26","228","132","196","14.63","0","0.0","18.99",,"9","91","65","17","1.27","0","0.0","15.99",,"0","10","6","2026-04-11"
"picture frames 16x20","692","3371","101196","19","0.02","992","29.43","1","0.1","25.49","45.99","41","278","333","320","9.49","0","0.0","24.99",,"19","110","100","122","3.62","0","0.0","23.99",,"10","48","39","2026-04-11"
"24l x 16w poster frame wood","311","4","79","1","1.27","3","75.0","1","33.33","32.83","45.99","0","0","3","2","50.0","1","50.0","32.83","45.99","0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"24x36 frame with mat","347","586","15493","229","1.48","213","36.35","0","0.0","51.59",,"0","54","89","68","11.6","0","0.0","47.99",,"0","21","25","18","3.07","0","0.0","43.99",,"0","7","6","2026-04-11"
"tabletop picture frames","392","282","8361","29","0.35","76","26.95","3","3.95","17.99","17.99","12","41","15","27","9.57","0","0.0","17.99",,"10","13","3","1","0.35","0","0.0","34.24",,"0","1","0","2026-04-11"
"11 x 14 natural wood picture frames","84","2","44","1","2.27","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","1","50.0","1","100.0","20.99","20.99","0","0","1","2026-04-11"
"floating shelves black and gold","807","57","1292","12","0.93","21","36.84","1","4.76","26.99","72.99","2","6","6","3","5.26","0","0.0","26.99",,"1","1","1","1","1.75","0","0.0","26.34",,"0","1","0","2026-04-11"
"matted frames","479","234","6599","19","0.29","83","35.47","2","2.41","25.99","38.99","15","34","13","15","6.41","0","0.0","27.4",,"1","5","4","1","0.43","0","0.0","80.99",,"0","0","0","2026-04-11"
"dark wood floating shelves","16","597","14748","195","1.32","298","49.92","7","2.35","33.99","114.99","26","123","68","82","13.74","3","3.66","32.99","114.99","4","36","15","16","2.68","0","0.0","28.99",,"2","9","4","2026-04-11"
"16x24 dark brown frame","496","20","383","12","3.13","19","95.0","2","10.53","34.99","45.99","0","4","11","3","15.0","0","0.0","26.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-11"
"16x20 swooden frame no mat real glass","324","1","60","1","1.67","1","100.0","1","100.0","38.99","38.99","0","0","1","1","100.0","1","100.0","38.99","38.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"floating shelves 55 inch 12 d","308","1","60","1","1.67","1","100.0","1","100.0","72.99","72.99","0","0","0","1","100.0","1","100.0","72.99","72.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"frame with glass 16x24","178","12","511","18","3.52","8","66.67","1","12.5","45.99","45.99","0","2","0","3","25.0","1","33.33","45.99","45.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"picture frames standing","240","143","3487","4","0.11","44","30.77","1","2.27","15.99","16.99","8","20","5","14","9.79","1","7.14","8.99","16.99","3","4","5","2","1.4","0","0.0","8.99",,"0","1","1","2026-04-11"
"11x14 picture frame oak","434","33","883","42","4.76","16","48.48","2","12.5","19.99","22.99","1","10","4","5","15.15","0","0.0","25.99",,"0","2","2","3","9.09","0","0.0","25.99",,"0","1","1","2026-04-11"
"white shelves not floating","278","9","186","2","1.08","3","33.33","1","33.33","41.99","41.99","0","0","0","1","11.11","1","100.0","41.99","41.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24x10 inch wall shelf","497","13","359","12","3.34","11","84.62","2","18.18","35.99","26.99","0","2","8","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"heavy shelf for wall","72","2","44","2","4.55","1","50.0","1","100.0","44.99","44.99","0","0","0","1","50.0","1","100.0","44.99","44.99","0","0","0","1","50.0","1","100.0","44.99","44.99","0","0","0","2026-04-11"
"16x20 matted to 11x14","542","427","11811","42","0.36","145","33.96","1","0.69","31.98","38.99","5","45","57","39","9.13","0","0.0","28.53",,"0","12","15","15","3.51","0","0.0","32.56",,"0","8","4","2026-04-11"
"wall shelves 12 inch depth","789","12","571","50","8.76","1","8.33","0","0.0","27.99",,"0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"wooden picture frames natural finish","118","1519","32828","115","0.35","470","30.94","1","0.21","20.99","17.99","34","231","109","95","6.25","1","1.05","22.61","17.99","10","42","23","15","0.99","0","0.0","19.99",,"2","5","2","2026-04-11"
"5x5 picture frame","788","3678","92398","13","0.01","1631","44.34","1","0.06","8.99","16.99","76","941","340","617","16.78","0","0.0","7.99",,"30","378","131","235","6.39","0","0.0","7.99",,"17","159","41","2026-04-11"
"24x30 picture frame","657","355","9677","22","0.23","96","27.04","1","1.04","38.49","73.99","0","25","34","27","7.61","0","0.0","37.99",,"0","7","11","21","5.92","0","0.0","35.99",,"0","7","8","2026-04-11"
"shelves for wall no drilling","981","111","2636","7","0.27","45","40.54","1","2.22","16.88","26.99","6","24","5","4","3.6","0","0.0","13.99",,"2","2","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"16""w x 12""d white shelf w/ black brackets","269","1","56","2","3.57","1","100.0","1","100.0","24.99","24.99","0","1","0","1","100.0","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"rounded edge frame tabletop 8x10","263","2","116","3","2.59","2","100.0","1","50.0","13.29","18.99","1","1","0","2","100.0","1","50.0","13.29","18.99","1","1","0","1","50.0","0","0.0","13.29",,"1","0","0","2026-04-11"
"wall shelving","819","3012","86502","49","0.06","948","31.47","0","0.0","29.99",,"114","421","180","150","4.98","0","0.0","26.97",,"23","65","23","21","0.7","0","0.0","25.19",,"6","9","4","2026-04-11"
"16x24 wood frame","441","239","7331","40","0.55","83","34.73","2","2.41","32.83","45.99","0","16","34","34","14.23","0","0.0","29.99",,"0","7","14","9","3.77","0","0.0","25.49",,"0","4","4","2026-04-11"
"shelving boards 12"" length","921","6","132","8","6.06","5","83.33","1","20.0","25.99","24.99","0","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"24'-30' wide 8' depth wall shelf","137","23","715","25","3.5","18","78.26","2","11.11","43.99","44.99","0","5","13","1","4.35","1","100.0","44.99","44.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-11"
"matted 8 by 6 wall frame","279","1","60","2","3.33","1","100.0","1","100.0","16.99","16.99","0","1","0","1","100.0","1","100.0","16.99","16.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"8.5x11 picture frame","4","3023","89350","455","0.51","1388","45.91","6","0.43","7.99","21.99","239","761","200","688","22.76","3","0.44","6.99","21.99","138","374","93","368","12.17","3","0.82","6.09","21.99","78","216","34","2026-04-11"
"live edge shelves","373","561","14760","164","1.11","181","32.26","0","0.0","89.99",,"5","41","46","18","3.21","0","0.0","103.97",,"1","4","4","1","0.18","0","0.0","134.45",,"0","0","1","2026-04-11"
"oak 16x24","800","12","248","13","5.24","6","50.0","1","16.67","25.99","26.99","0","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"16x20 frames","381","17918","443248","113","0.03","7314","40.82","1","0.01","24.29","45.99","553","2490","2479","3031","16.92","0","0.0","23.99",,"284","1117","994","1084","6.05","0","0.0","23.49",,"144","432","335","2026-04-11"
"white floating shelf","446","1870","54176","109","0.2","769","41.12","0","0.0","24.98",,"91","368","158","181","9.68","0","0.0","24.98",,"20","86","39","48","2.57","0","0.0","24.98",,"4","28","12","2026-04-11"
"bedroom decor","686","133955","3170950","19","0.0","38569","28.79","1","0.0","19.84","48.99","5086","13715","6268","15634","11.67","0","0.0","16.96",,"2214","5728","2441","513","0.38","0","0.0","12.99",,"127","249","63","2026-04-11"
"small shelves gray","329","1","22","1","4.55","1","100.0","1","100.0","27.99","27.99","0","1","0","1","100.0","1","100.0","27.99","27.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-11"
"8.5x11 picture frame red oak","53","2","40","4","10.0","1","50.0","1","100.0","21.99","21.99","0","1","0","1","50.0","1","100.0","21.99","21.99","0","1","0","1","50.0","1","100.0","21.99","21.99","0","1","0","2026-04-11"
"shelves on wall","402","18879","437592","134","0.03","6864","36.36","0","0.0","23.99",,"1221","3039","1132","1443","7.64","0","0.0","22.99",,"253","640","219","252","1.33","0","0.0","20.99",,"66","117","39","2026-04-11"
"36” shelf","243","119","2474","4","0.16","50","42.02","1","2.0","47.97","48.99","1","21","12","4","3.36","1","25.0","48.99","48.99","0","1","1","1","0.84","0","0.0","95.99",,"0","0","1","2026-04-11"
"small book shelf for wall","541","103","2545","79","3.1","25","24.27","0","0.0","20.99",,"2","9","9","9","8.74","0","0.0","27.1",,"1","3","2","1","0.97","0","0.0","29.97",,"0","0","1","2026-04-11"
"small shelf","380","13062","338370","113","0.03","4131","31.63","1","0.02","23.99","24.99","472","1876","813","868","6.65","0","0.0","20.99",,"112","400","184","205","1.57","0","0.0","19.98",,"38","106","48","2026-04-11"
