Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 17 | 2026-04-19 - 2026-04-25 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"shelves for bathroom decor","779","21","748","5","0.67","11","52.38","1","9.09","25.64","52.99","1","0","5","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"12 inch deep wood shelf boards","450","15","449","18","4.01","7","46.67","1","14.29","37.99","63.99","0","3","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wooden picture frame 4 x 5.5","988","10","500","2","0.4","5","50.0","1","20.0","12.59","13.99","0","3","2","2","20.0","0","0.0","7.49",,"0","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"simple aged gold picture frame","159","14","305","3","0.98","10","71.43","1","10.0","19.52","27.99","0","5","2","5","35.71","1","20.0","26.99","27.99","0","2","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x28 wood picture frame","761","11","243","5","2.06","8","72.73","1","12.5","41.64","64.99","0","2","4","4","36.36","0","0.0","39.99",,"0","1","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"60x80 frame","909","42","1219","3","0.25","17","40.48","1","5.88","60.62","81.99","0","0","4","3","7.14","0","0.0","82.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelving wall mounted","259","2628","70565","85","0.12","907","34.51","1","0.11","27.82","131.99","155","352","202","132","5.02","0","0.0","25.49",,"30","48","26","23","0.88","0","0.0","23.99",,"6","8","3","2026-04-25"
"wall bookshelf","97","7466","178518","217","0.12","2769","37.09","3","0.11","29.97","26.99","239","1241","613","607","8.13","0","0.0","28.99",,"60","281","128","66","0.88","0","0.0","24.95",,"12","35","11","2026-04-25"
"wood color kitchen shelf","860","1","60","3","5.0","1","100.0","1","100.0","89.99","89.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelves deep with brackets","650","2","44","7","15.91","1","50.0","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"self","262","4718","105031","82","0.08","202","4.28","1","0.5","29.94","50.99","20","61","30","40","0.85","0","0.0","16.71",,"3","9","6","11","0.23","0","0.0","0.0",,"1","1","0","2026-04-25"
"axeman picture frame","883","7","302","3","0.99","4","57.14","1","25.0","29.99","81.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"living edge floating shelf","412","28","686","24","3.5","15","53.57","1","6.67","80.99","114.99","0","2","5","2","7.14","0","0.0","44.99",,"0","1","0","1","3.57","0","0.0","80.74",,"0","1","0","2026-04-25"
"36 inch wood shelves visible bracket","976","8","176","2","1.14","4","50.0","1","25.0","76.99","50.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"industrial floating shelf rustic wood black metal","786","2","40","4","10.0","1","50.0","1","100.0","44.99","44.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic live edge wood floating shelf walnut","681","4","88","7","7.95","5","125.0","1","20.0","89.9","94.99","0","2","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"deep wall shelf","11","255","8269","130","1.57","82","32.16","1","1.22","29.99","26.99","7","39","12","11","4.31","1","9.09","29.99","26.99","2","3","1","5","1.96","1","20.0","26.99","26.99","1","2","0","2026-04-25"
"no drilling shelves","564","41","972","10","1.03","19","46.34","1","5.26","16.88","24.99","3","8","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves","53","133800","3415513","519","0.02","38906","29.08","5","0.01","37.79","26.99","4563","11396","6062","7655","5.72","0","0.0","33.82",,"1030","2337","1213","1299","0.97","0","0.0","35.97",,"281","437","190","2026-04-25"
"6x8 frame","389","1268","38339","66","0.17","579","45.66","0","0.0","9.88",,"44","331","134","240","18.93","0","0.0","8.99",,"21","151","43","116","9.15","0","0.0","7.99",,"13","80","12","2026-04-25"
"picture frame 8x10","102","2289","64829","24","0.04","891","38.93","1","0.11","10.78","17.99","136","474","173","351","15.33","1","0.28","8.99","17.99","62","198","65","168","7.34","0","0.0","7.64",,"38","94","27","2026-04-25"
"picture frames 8x10 matted to 5x7","113","24","1249","11","0.88","12","50.0","1","8.33","18.99","17.99","0","1","0","9","37.5","1","11.11","20.66","17.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white floating shelves for wall","282","2475","61215","67","0.11","1176","47.52","1","0.09","27.54","26.18","190","498","293","303","12.24","0","0.0","23.99",,"52","128","67","72","2.91","0","0.0","23.97",,"13","37","13","2026-04-25"
"wood floating shelves 24 inch with natural edges","677","6","123","7","5.69","3","50.0","1","33.33","94.99","94.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"best storage shelving for walls","211","3","63","1","1.59","1","33.33","1","100.0","26.99","26.99","0","0","1","1","33.33","1","100.0","26.99","26.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"kitchen shelves","365","8207","209685","72","0.03","2850","34.73","0","0.0","44.99",,"256","927","499","482","5.87","0","0.0","39.99",,"60","179","84","61","0.74","0","0.0","38.99",,"11","30","8","2026-04-25"
"floating shelf 36 inch","71","250","6863","67","0.98","142","56.8","3","2.11","46.99","114.99","2","47","54","17","6.8","1","5.88","49.99","114.99","0","7","9","3","1.2","0","0.0","47.97",,"0","1","2","2026-04-25"
"real wood bathroom shelves","462","34","811","17","2.1","21","61.76","1","4.76","65.99","94.99","0","3","9","2","5.88","0","0.0","69.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf 24 x 12 inch deep","169","13","278","2","0.72","15","115.38","1","6.67","48.99","26.99","1","12","2","3","23.08","1","33.33","38.94","26.99","0","3","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white shelf for wall with black","697","9","201","6","2.99","4","44.44","1","25.0","35.99","51.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"metal bracket wall shelves heavy duty","252","207","5041","59","1.17","71","34.3","2","2.82","27.49","24.99","2","42","12","7","3.38","0","0.0","27.49",,"0","6","1","1","0.48","0","0.0","27.49",,"0","1","0","2026-04-25"
"shelves for plants indoor on wall grey","682","7","155","6","3.87","4","57.14","1","25.0","34.99","51.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"solid wood floating shelves","51","809","23005","195","0.85","366","45.24","2","0.55","65.99","89.99","10","127","133","31","3.83","2","6.45","65.99","89.99","0","12","10","4","0.49","0","0.0","47.5",,"0","2","2","2026-04-25"
"12x16 natural wood frame glass","145","5","111","4","3.6","7","140.0","1","14.29","23.99","25.99","0","3","3","5","100.0","1","20.0","23.99","25.99","0","2","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x22 matted to 12x18 glass","774","14","317","5","1.58","22","157.14","1","4.55","39.99","45.99","0","0","11","1","7.14","0","0.0","45.98",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"decorative wooden selves for kitchen or family room","900","3","66","3","4.55","3","100.0","1","33.33","94.99","94.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rubbed bronze metal shelf","925","16","297","3","1.01","8","50.0","1","12.5","51.99","51.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"10x7 picture frame with mat","978","31","716","2","0.28","17","54.84","1","5.88","17.99","20.99","0","14","3","3","9.68","0","0.0","17.99",,"0","2","1","2","6.45","0","0.0","17.99",,"0","2","0","2026-04-25"
"floating shelves wood extra long heavy duty 10” deep","575","6","133","10","7.52","6","100.0","1","16.67","179.99","131.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"kitchen shelf wall mounted","464","129","3304","16","0.48","41","31.78","1","2.44","29.99","114.99","2","13","15","5","3.88","0","0.0","66.29",,"0","0","3","0","0.0","0",,,,"0","0","0","2026-04-25"
"live edge floating shelf 48 inch","924","30","890","40","4.49","11","36.67","0","0.0","85.0",,"0","1","3","3","10.0","0","0.0","79.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"long live edge floating shelf","662","7","149","7","4.7","4","57.14","1","25.0","116.99","179.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"81/2 by 11 picture frame","842","311","9622","4","0.04","117","37.62","1","0.85","9.99","21.99","19","60","24","57","18.33","0","0.0","6.99",,"15","27","8","29","9.32","0","0.0","6.99",,"9","13","5","2026-04-25"
"black shalf","826","3","64","4","6.25","1","33.33","1","100.0","24.99","24.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"picture frames24x30","923","5","112","3","2.68","1","20.0","1","100.0","83.99","83.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"wood shelves for wall","243","3452","84663","81","0.1","1269","36.76","2","0.16","28.49","24.99","158","495","281","208","6.03","0","0.0","26.99",,"22","90","50","33","0.96","0","0.0","25.49",,"6","13","10","2026-04-25"
"colorful 8.5 x 11 frame","998","26","467","2","0.43","3","11.54","1","33.33","19.99","19.99","0","0","1","1","3.85","0","0.0","20.39",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"single wall shelf for bedroom","960","26","431","2","0.46","4","15.38","1","25.0","15.99","24.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"20 x 12 kitchen counter shelves","322","9","201","9","4.48","11","122.22","2","18.18","30.59","26.99","0","1","6","1","11.11","0","0.0","41.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating rustic grey. shelves","604","8","168","9","5.36","5","62.5","1","20.0","26.09","27.99","0","2","1","1","12.5","0","0.0","26.09",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"13x17 picture frame","959","473","11846","2","0.02","215","45.45","1","0.47","12.99","24.99","6","89","58","84","17.76","0","0.0","8.99",,"4","46","25","45","9.51","0","0.0","8.99",,"2","27","14","2026-04-25"
"8x10 picture frame driftwood","861","31","817","3","0.37","11","35.48","1","9.09","17.99","17.99","2","7","2","3","9.68","0","0.0","11.99",,"1","1","1","2","6.45","0","0.0","7.99",,"0","1","1","2026-04-25"
"8x10 picture frame with mat","298","3583","94452","56","0.06","1548","43.2","1","0.06","14.99","20.99","320","809","254","532","14.85","0","0.0","11.99",,"142","275","70","246","6.87","0","0.0","7.98",,"80","130","25","2026-04-25"
"bedroom frames decor","514","17","374","13","3.48","9","52.94","1","11.11","35.99","81.99","0","0","2","4","23.53","0","0.0","35.99",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-25"
"photo frame","70","12374","336910","82","0.02","3168","25.6","3","0.09","15.99","17.99","638","1313","370","819","6.62","1","0.12","14.99","17.99","175","404","98","235","1.9","0","0.0","12.74",,"64","129","24","2026-04-25"
"wall mount shelf","367","2375","68391","72","0.11","706","29.73","0","0.0","22.99",,"108","289","137","114","4.8","0","0.0","20.99",,"19","43","20","29","1.22","0","0.0","23.97",,"6","16","1","2026-04-25"
"dual 8.5x11 picture frame vertical table","192","1","60","1","1.67","1","100.0","1","100.0","21.99","21.99","0","0","1","1","100.0","1","100.0","21.99","21.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"storage shelf","644","17023","461279","8","0.0","6151","36.13","1","0.02","39.99","28.99","488","1339","880","1034","6.07","0","0.0","39.99",,"106","231","156","265","1.56","0","0.0","39.99",,"36","70","46","2026-04-25"
"24 inch long floating shelves for wall","718","7","144","6","4.17","6","85.71","1","16.67","24.29","24.99","0","4","1","1","14.29","0","0.0","28.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"custom live edge floating shelves","283","20","424","26","6.13","10","50.0","2","20.0","94.99","94.99","0","0","7","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"11x14 frame","261","6102","182267","120","0.07","2694","44.15","0","0.0","9.99",,"500","1411","442","1135","18.6","0","0.0","6.99",,"244","620","154","517","8.47","0","0.0","6.99",,"137","283","57","2026-04-25"
"live edge elm floating shelves","696","4","84","6","7.14","5","125.0","1","20.0","94.99","114.99","0","1","4","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating wooden wall shelves","724","169","3831","6","0.16","79","46.75","1","1.27","31.99","131.99","3","24","26","22","13.02","0","0.0","26.99",,"0","7","7","2","1.18","0","0.0","26.99",,"0","1","0","2026-04-25"
"36x48 poster frame wood p","206","5","109","1","0.92","4","80.0","1","25.0","83.99","83.99","0","0","3","1","20.0","1","100.0","83.99","83.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"shelves for office wall with brackets","759","7","420","5","1.19","6","85.71","1","16.67","16.99","24.99","0","4","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"long wall shelves","631","636","17662","8","0.05","248","38.99","1","0.4","49.49","60.99","11","70","71","30","4.72","0","0.0","50.99",,"2","7","8","6","0.94","0","0.0","34.99",,"0","3","2","2026-04-25"
"one 5x7 picture frame wooden","44","3","66","1","1.52","1","33.33","1","100.0","14.99","14.99","0","0","0","1","33.33","1","100.0","14.99","14.99","0","0","0","1","33.33","1","100.0","14.99","14.99","0","0","0","2026-04-25"
"book shelf","64","209865","5159018","187","0.0","62284","29.68","2","0.0","56.0","26.99","2849","14630","11545","13281","6.33","1","0.01","56.0","26.99","647","3081","2411","1325","0.63","0","0.0","40.98",,"134","456","239","2026-04-25"
"repisa flotantes de pared","473","618","15841","53","0.33","192","31.07","0","0.0","23.99",,"32","50","26","25","4.05","0","0.0","20.99",,"4","5","6","2","0.32","0","0.0","18.99",,"0","2","0","2026-04-25"
"27x40 matted to 24x36","353","34","975","39","4.0","14","41.18","1","7.14","69.99",,"0","2","3","2","5.88","0","0.0","47.99",,"0","0","1","1","2.94","0","0.0","47.99",,"0","0","0","2026-04-25"
"floating shelves walnut","368","404","10693","34","0.32","197","48.76","1","0.51","39.99","94.99","18","69","64","37","9.16","0","0.0","33.99",,"3","10","14","6","1.49","0","0.0","27.97",,"0","2","3","2026-04-25"
"54 inch floating wall shelf natural wood","733","2","120","6","5.0","2","100.0","1","50.0","79.99","131.99","0","0","2","1","50.0","0","0.0","79.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"picture frame for glass art","768","28","618","5","0.81","8","28.57","1","12.5","43.99","83.99","0","0","0","1","3.57","0","0.0","51.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white wood frame with mat non-glare glass for picture frames 27 x 40","837","4","240","4","1.67","2","50.0","1","50.0","16.99",,"1","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"black pine wooden shelves for wall set of 4 safe for trailers","205","11","238","1","0.42","4","36.36","1","25.0","22.99","24.99","0","4","0","2","18.18","1","50.0","19.97","24.99","0","2","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"oak frame 18x24","732","30","633","6","0.95","22","73.33","1","4.55","41.88","27.99","0","3","14","6","20.0","0","0.0","53.99",,"0","0","5","0","0.0","0",,,,"0","0","0","2026-04-25"
"dog picture frame for wall","853","15","331","4","1.21","4","26.67","1","25.0","43.99","43.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"strong wall shelves","453","76","1608","18","1.12","22","28.95","1","4.55","25.64","94.99","4","8","1","3","3.95","0","0.0","44.97",,"1","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"11x14 rounded real wood frame","180","1","26","2","7.69","1","100.0","1","100.0","20.99","20.99","0","1","0","1","100.0","1","100.0","20.99","20.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"22x28 wood frame","958","146","3975","39","0.98","75","51.37","0","0.0","48.99",,"0","10","24","23","15.75","0","0.0","44.99",,"0","5","6","4","2.74","0","0.0","62.98",,"0","1","1","2026-04-25"
"small hanging book shelf","95","24","515","4","0.78","6","25.0","2","33.33","24.99","24.99","0","2","1","3","12.5","1","33.33","23.97","24.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"metal laundry room storage shelves","912","4","113","3","2.65","3","75.0","1","33.33","35.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"16x28 wood frames","918","8","174","3","1.72","6","75.0","1","16.67","27.99","27.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"living edge floating bar shelf 60”","788","2","44","4","9.09","1","50.0","1","100.0","102.99","102.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"rustic gray floating shelves","841","17","364","4","1.1","3","17.65","1","33.33","27.99","27.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"black wall shelf","68","1340","33706","312","0.93","496","37.01","4","0.81","23.99","24.99","47","200","141","132","9.85","0","0.0","20.99",,"15","58","27","29","2.16","0","0.0","20.99",,"5","14","7","2026-04-25"
"live solid wood shelf","446","18","360","18","5.0","7","38.89","1","14.29","99.99","131.99","1","4","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"floating shelf for kitchen","616","136","3460","9","0.26","50","36.76","1","2.0","47.97","94.99","4","15","12","7","5.15","0","0.0","52.99",,"1","1","1","0","0.0","0",,,,"0","0","0","2026-04-25"
"hanging shelf","96","5243","135539","39","0.03","1575","30.04","1","0.06","19.99","26.99","206","735","318","305","5.82","1","0.33","19.99","26.99","52","129","67","63","1.2","0","0.0","17.49",,"11","32","15","2026-04-25"
"20 x 12 shelves","782","2","120","4","3.33","1","50.0","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"white wall shelf for bedroom","168","30","814","2","0.25","13","43.33","1","7.69","23.97","26.99","3","5","4","5","16.67","1","20.0","21.99","26.99","2","3","0","1","3.33","0","0.0","15.99",,"0","1","0","2026-04-25"
"floating shelves for wall 24 inch","665","111","2682","7","0.26","53","47.75","1","1.89","39.88","65.99","2","12","28","5","4.5","0","0.0","49.69",,"0","1","4","1","0.9","0","0.0","49.69",,"0","1","0","2026-04-25"
"floating wood shelf 55 inches","843","3","81","4","4.94","3","100.0","1","33.33","129.69","131.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-25"
"large picture frames for wall","278","924","24712","34","0.14","243","26.3","2","0.82","35.49","67.99","23","88","57","59","6.39","0","0.0","31.99",,"8","23","15","8","0.87","0","0.0","25.49",,"2","4","1","2026-04-25"
"24 inch floating shelves","269","1692","48635","116","0.24","754","44.56","0","0.0","39.82",,"67","241","266","119","7.03","0","0.0","39.82",,"11","33","49","35","2.07","0","0.0","39.82",,"0","12","13","2026-04-25"
