Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 16 | 2026-04-12 - 2026-04-18 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"wooden picture frame","399","626","18821","14","0.07","201","32.11","2","1.0","14.38","81.99","15","112","42","52","8.31","0","0.0","9.89",,"5","25","8","13","2.08","0","0.0","18.95",,"2","7","2","2026-04-18"
"5x7 boho frame","577","25","546","18","3.3","17","68.0","1","5.88","18.99","16.99","2","10","4","7","28.0","0","0.0","19.99",,"0","3","4","2","8.0","0","0.0","18.39",,"0","0","2","2026-04-18"
"archival frames uv acid free","950","173","4279","6","0.14","54","31.21","1","1.85","24.99","52.99","1","20","15","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden picture frames 4x6","129","378","12324","26","0.21","141","37.3","1","0.71","16.99","13.99","9","68","24","66","17.46","1","1.52","16.99","13.99","2","38","8","25","6.61","0","0.0","16.99",,"0","19","2","2026-04-18"
"8 inch wide floating shelves","701","19","437","11","2.52","9","47.37","1","11.11","28.99","24.99","0","3","2","1","5.26","0","0.0","29.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"live edge floating shelves for wall","313","84","1984","71","3.58","50","59.52","2","4.0","94.99","114.99","0","11","5","3","3.57","0","0.0","44.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"6x8 picture frame retro","212","17","375","3","0.8","12","70.59","1","8.33","17.99","16.99","1","2","4","2","11.76","1","50.0","16.99","16.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"narrow wood floating shelves","420","13","281","9","3.2","9","69.23","2","22.22","33.14","131.99","2","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"light colored wood floating shelf 36in","963","5","110","5","4.55","3","60.0","1","33.33","112.99","112.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"22x28 wood frame 18x24 pack","419","8","177","9","5.08","18","225.0","2","11.11","58.39","64.99","0","0","7","2","25.0","0","0.0","31.35",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"4x6"" oak wood picture frame","744","2","120","10","8.33","2","100.0","1","50.0","13.99","13.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"bookshelf wall","787","719","20153","46","0.23","208","28.93","0","0.0","27.99",,"15","103","35","40","5.56","0","0.0","24.95",,"5","20","5","10","1.39","0","0.0","19.99",,"2","6","0","2026-04-18"
"picture frames 8x10","284","6654","201245","118","0.06","2440","36.67","2","0.08","15.99","17.99","389","1263","398","924","13.89","0","0.0","15.15",,"193","497","145","403","6.06","0","0.0","14.68",,"99","224","46","2026-04-18"
"floating shelves 12w","793","5","110","9","8.18","3","60.0","1","33.33","25.99","24.99","0","0","0","1","20.0","0","0.0","25.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"rustic black wall shelf","638","9","191","14","7.33","6","66.67","1","16.67","34.84","51.99","0","2","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"long floating shelves","497","1227","30910","64","0.21","582","47.43","0","0.0","59.99",,"16","158","178","83","6.76","0","0.0","54.99",,"2","23","23","7","0.57","0","0.0","69.99",,"0","3","3","2026-04-18"
"8x10 picture frame with mat wood","683","35","1009","12","1.19","22","62.86","1","4.55","16.99","17.99","1","17","4","2","5.71","0","0.0","23.99",,"0","1","1","2","5.71","0","0.0","23.99",,"0","1","1","2026-04-18"
"upside down wall shelf","252","3","60","1","1.67","1","33.33","1","100.0","28.99","28.99","0","0","0","1","33.33","1","100.0","28.99","28.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood 5x7 frame","157","34","1098","9","0.82","17","50.0","1","5.88","13.29","17.99","1","10","3","10","29.41","1","10.0","16.19","17.99","0","6","3","1","2.94","0","0.0","8.99",,"0","1","0","2026-04-18"
"wall storage","665","6210","161535","50","0.03","1571","25.3","0","0.0","25.49",,"196","682","247","454","7.31","0","0.0","20.99",,"64","208","69","38","0.61","0","0.0","19.99",,"11","19","6","2026-04-18"
"frames 11x14","22","2828","79139","101","0.13","1066","37.69","3","0.28","14.99","20.99","213","535","145","408","14.43","1","0.25","9.99","20.99","102","205","47","194","6.86","1","0.52","6.99","20.99","55","104","21","2026-04-18"
"floating shelf 12 inch deep","488","170","5808","67","1.15","79","46.47","0","0.0","35.99",,"2","47","22","7","4.12","0","0.0","32.99",,"0","5","2","4","2.35","0","0.0","32.99",,"0","3","1","2026-04-18"
"22x28 canvas frame","726","31","738","10","1.36","22","70.97","1","4.55","44.0","64.99","0","4","6","2","6.45","0","0.0","95.99",,"0","0","0","1","3.23","0","0.0","95.99",,"0","0","0","2026-04-18"
"grey bracket shelves farmhouse","880","2","44","6","13.64","1","50.0","1","100.0","27.99","27.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"metal kitchen shelves wall mounted","700","39","777","11","1.42","13","33.33","1","7.69","44.97","41.99","0","4","7","1","2.56","0","0.0","54.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"walnut frame matted to 8x10","175","9","229","6","2.62","6","66.67","1","16.67","13.99","27.99","1","3","0","1","11.11","1","100.0","27.99","27.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"oak shelving with j brackets","797","10","211","8","3.79","4","40.0","1","25.0","78.99","78.99","1","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"11x14 frame with mat","24","678","21513","58","0.27","279","41.15","1","0.36","17.99","20.99","45","141","54","90","13.27","1","1.11","17.09","20.99","18","50","14","37","5.46","1","2.7","18.99","20.99","4","26","5","2026-04-18"
"18 x 22 picture frame shatter","812","9","180","8","4.44","5","55.56","1","20.0","39.79","26.99","0","1","1","2","22.22","0","0.0","61.39",,"0","0","1","1","11.11","0","0.0","42.29",,"0","0","0","2026-04-18"
"36 inch floating shelves for wall, 8 inch deep","873","3","180","6","3.33","3","100.0","1","33.33","69.99","112.99","0","0","1","1","33.33","0","0.0","69.99",,"0","0","0","1","33.33","0","0.0","69.99",,"0","0","0","2026-04-18"
"mat opening 16x24","897","9","268","6","2.24","5","55.56","1","20.0","34.99","45.99","0","0","3","3","33.33","0","0.0","34.99",,"0","0","2","1","11.11","0","0.0","38.99",,"0","0","1","2026-04-18"
"wooden picture frames rounded edges 8x10","714","9","198","11","5.56","3","33.33","1","33.33","18.99","17.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelf for bedroom","407","4025","96656","49","0.05","1293","32.12","1","0.08","24.98","24.99","218","549","247","273","6.78","0","0.0","24.95",,"40","116","58","54","1.34","0","0.0","20.99",,"12","27","10","2026-04-18"
"8.5x11 picture frame with mat","374","128","4465","98","2.19","69","53.91","0","0.0","12.59",,"8","26","7","18","14.06","0","0.0","9.59",,"3","8","3","11","8.59","0","0.0","9.59",,"3","4","2","2026-04-18"
"matted to 5x7 wood frame","243","1","60","1","1.67","1","100.0","1","100.0","16.99","16.99","0","0","0","1","100.0","1","100.0","16.99","16.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"nail less shelves for wall","124","37","791","3","0.38","16","43.24","2","12.5","20.8","26.99","2","3","2","2","5.41","1","50.0","11.29","26.99","1","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"solid wood floating shelf","380","121","3091","23","0.74","66","54.55","2","3.03","81.99","112.99","1","11","41","3","2.48","0","0.0","85.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"18x24 frame rounded corners","462","43","1019","38","3.73","12","27.91","1","8.33","42.99","49.99","0","2","3","4","9.3","0","0.0","25.64",,"0","0","2","0","0.0","0",,,,"0","0","0","2026-04-18"
"dark wood floating shelves","303","529","13949","155","1.11","255","48.2","0","0.0","30.59",,"28","118","40","41","7.75","0","0.0","27.97",,"3","26","5","3","0.57","0","0.0","27.54",,"1","2","0","2026-04-18"
"12x16 wood frame","135","277","7859","20","0.25","124","44.77","1","0.81","16.14","25.99","11","73","29","59","21.3","1","1.69","16.66","25.99","4","34","17","21","7.58","0","0.0","15.19",,"0","13","5","2026-04-18"
"36 inch floating shelf","283","466","13179","160","1.21","231","49.57","1","0.43","47.97","112.99","4","68","78","37","7.94","0","0.0","46.47",,"1","8","15","13","2.79","0","0.0","38.69",,"0","5","6","2026-04-18"
"red wood book case 1 shelf","169","3","67","7","10.45","1","33.33","1","100.0","44.99","44.99","0","1","0","1","33.33","1","100.0","44.99","44.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wood wall shelves 12 inches wide","817","4","88","8","9.09","3","75.0","1","33.33","24.99","24.99","0","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16 by 24 matted frame tan","170","8","175","7","4.0","3","37.5","1","33.33","38.69","45.99","0","0","0","2","25.0","1","50.0","38.69","45.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 natural wood shelf","668","5","111","13","11.71","3","60.0","1","33.33","34.82","28.99","0","3","0","1","20.0","0","0.0","34.82",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden japanese picture frame","240","3","67","1","1.49","2","66.67","1","50.0","17.75","17.99","0","2","0","1","33.33","1","100.0","17.99","17.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"4 ft live edge shelf","536","11","214","22","10.28","16","145.45","1","6.25","99.99","102.99","0","0","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"black shelf with brackets 24 by 8","43","5","109","5","4.59","3","60.0","1","33.33","24.99","44.99","0","2","0","1","20.0","1","100.0","44.99","44.99","0","0","0","1","20.0","1","100.0","44.99","44.99","0","0","0","2026-04-18"
"black metal wall shelf 8 inches deep","951","4","100","6","6.0","7","175.0","1","14.29","23.78","24.99","0","4","3","1","25.0","0","0.0","23.78",,"0","1","0","1","25.0","0","0.0","23.78",,"0","1","0","2026-04-18"
"rustic wood and metal wall shelving","67","2","66","2","3.03","1","50.0","1","100.0","63.99","63.99","0","0","0","1","50.0","1","100.0","63.99","63.99","0","0","0","1","50.0","1","100.0","63.99","63.99","0","0","0","2026-04-18"
"walnut frame thick","207","7","153","4","2.61","3","42.86","1","33.33","27.99","27.99","0","0","1","2","28.57","1","50.0","26.59","27.99","0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"6” x 8” picture frame","47","4","78","4","5.13","4","100.0","1","25.0","7.99","18.99","0","1","0","3","75.0","1","33.33","8.23","18.99","0","1","0","1","25.0","1","100.0","18.99","18.99","0","1","0","2026-04-18"
"wall shelves for kitchen storage","838","61","1293","7","0.54","23","37.7","1","4.35","26.96","24.99","8","7","5","9","14.75","0","0.0","28.49",,"4","2","3","0","0.0","0",,,,"0","0","0","2026-04-18"
"wooden frames 5x7 with mat","900","4","88","6","6.82","2","50.0","1","50.0","6.38","17.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"espresso wood frames narrow","841","28","614","44","7.17","18","64.29","0","0.0","19.99",,"0","8","10","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x16 frame glass mat","820","2","44","8","18.18","2","100.0","1","50.0","52.99","52.99","0","0","0","1","50.0","0","0.0","53.99",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"hanging shelf 11 inches deep","158","5","93","9","9.68","2","40.0","1","50.0","26.59","26.99","0","2","0","1","20.0","1","100.0","26.99","26.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"kovascape floating shelves, 8 inch deep rustic wood wall storage, 24w x 8d wall shelves set of 2, heavy duty metal brackets, industrial book shelf for living room, kitchen, bathroom, bedroom, grey","405","5","104","12","11.54","5","100.0","2","40.0","40.84",,"0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"wall shelf 12 inch deep x 24 inch wide","137","41","1017","17","1.67","20","48.78","1","5.0","32.99","24.99","2","9","7","8","19.51","1","12.5","39.99","24.99","0","4","2","4","9.76","0","0.0","39.99",,"0","1","1","2026-04-18"
"picture frame rounded corner","960","10","272","5","1.84","6","60.0","1","16.67","20.99","20.99","0","2","0","3","30.0","0","0.0","19.79",,"0","0","0","1","10.0","0","0.0","19.79",,"0","0","0","2026-04-18"
"11x14 picture frame with mat oak","80","1","21","1","4.76","1","100.0","1","100.0","20.99","20.99","0","1","0","1","100.0","1","100.0","20.99","20.99","0","1","0","1","100.0","1","100.0","20.99","20.99","0","1","0","2026-04-18"
"5 x 7 picture frame","96","4713","150937","93","0.06","1829","38.81","4","0.22","9.99","16.99","243","1020","335","824","17.48","1","0.12","9.99","16.99","119","492","134","422","8.95","0","0.0","8.99",,"64","265","67","2026-04-18"
"live edge shelf 48” 10” wide","496","10","221","28","12.67","9","90.0","1","11.11","104.49","114.99","0","6","2","2","20.0","0","0.0","114.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"24x30 frame","85","1996","54463","324","0.59","787","39.43","4","0.51","36.99","73.99","3","196","279","264","13.23","1","0.38","35.99","73.99","1","80","91","106","5.31","0","0.0","34.99",,"1","37","36","2026-04-18"
"white shelves for wall","640","2979","71265","51","0.07","1273","42.73","0","0.0","25.99",,"172","547","262","331","11.11","0","0.0","23.99",,"52","122","75","72","2.42","0","0.0","23.97",,"23","33","9","2026-04-18"
"6 inch wood shelf grey","829","6","100","8","8.0","2","33.33","1","50.0","22.97","27.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"12x16 natural wooden picture frame with acrylic","702","18","377","11","2.92","16","88.89","1","6.25","25.99","25.99","0","2","11","1","5.56","0","0.0","23.74",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame 24 x 36","925","178","5121","6","0.12","83","46.63","1","1.2","42.99","19.99","0","25","19","32","17.98","0","0.0","38.99",,"0","8","6","14","7.87","0","0.0","36.99",,"0","6","2","2026-04-18"
"white wall bookshelf","551","140","3229","20","0.62","48","34.29","1","2.08","34.95","48.99","3","14","17","10","7.14","0","0.0","24.95",,"3","5","2","2","1.43","0","0.0","24.95",,"0","0","2","2026-04-18"
"16 deep wall shelf","50","4","164","4","2.44","2","50.0","1","50.0","24.99","24.99","0","2","0","1","25.0","1","100.0","24.99","24.99","0","1","0","1","25.0","1","100.0","24.99","24.99","0","1","0","2026-04-18"
"16x20 frame matted to 11x14","390","824","23229","55","0.24","353","42.84","1","0.28","34.59","38.99","14","106","113","112","13.59","0","0.0","35.99",,"4","39","43","36","4.37","0","0.0","28.99",,"1","18","11","2026-04-18"
"wall shelf medium 8inches","768","3","66","9","13.64","3","100.0","1","33.33","19.99","24.99","0","3","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16x24 picture frame","377","3435","85875","97","0.11","1480","43.09","0","0.0","24.35",,"55","519","511","663","19.3","0","0.0","24.29",,"29","252","223","221","6.43","0","0.0","22.99",,"10","82","82","2026-04-18"
"10 inches x 12 inches shelves with wall attachments","855","5","86","7","8.14","3","60.0","1","33.33","27.99","24.99","0","2","1","1","20.0","0","0.0","27.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-18"
"heavy duty 12 in walnut shelving","794","3","67","9","13.43","1","33.33","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"画框挂墙","343","23","403","7","1.74","16","69.57","3","18.75","36.99","26.99","0","8","3","1","4.35","0","0.0","75.99",,"0","0","0","1","4.35","0","0.0","75.99",,"0","0","0","2026-04-18"
"12x16 picture frame stand glass","164","15","306","8","2.61","11","73.33","1","9.09","16.66","25.99","0","10","0","2","13.33","1","50.0","22.99","25.99","0","1","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"live wood floating shelves for wall","500","10","512","27","5.27","5","50.0","1","20.0","94.99","94.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"frame 22x28","477","150","4460","34","0.76","63","42.0","1","1.59","30.99","64.99","0","16","26","24","16.0","0","0.0","30.39",,"0","4","11","12","8.0","0","0.0","30.39",,"0","1","5","2026-04-18"
"frame picture whit mat for photo 8.5 x 12.5","690","16","357","12","3.36","20","125.0","1","5.0","17.95","26.99","0","12","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"floating shelves 36 inch with lip","849","7","155","7","4.52","5","71.43","1","20.0","56.99","114.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16x20 frame with mat","364","2345","63445","103","0.16","910","38.81","0","0.0","29.35",,"39","297","314","288","12.28","0","0.0","27.99",,"19","114","89","103","4.39","0","0.0","25.49",,"10","47","33","2026-04-18"
"decorative shelving","972","937","24601","5","0.02","232","24.76","1","0.43","39.99","28.99","15","70","23","47","5.02","0","0.0","39.99",,"0","15","5","3","0.32","0","0.0","27.99",,"0","2","0","2026-04-18"
"live edge shelf","274","461","12770","232","1.82","152","32.97","0","0.0","79.99",,"4","28","43","15","3.25","0","0.0","85.99",,"0","5","5","3","0.65","0","0.0","69.99",,"0","1","2","2026-04-18"
"23in by 35in glass frames","722","13","279","11","3.94","6","46.15","1","16.67","58.99","81.99","0","0","0","1","7.69","0","0.0","48.55",,"0","0","0","1","7.69","0","0.0","48.55",,"0","0","0","2026-04-18"
"wood frame with matting","241","7","140","1","0.71","2","28.57","1","50.0","20.99","20.99","0","0","0","2","28.57","1","50.0","20.99","20.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-18"
"16 x 22 frame with mat","969","13","317","5","1.58","10","76.92","1","10.0","41.39","48.99","0","4","5","1","7.69","0","0.0","37.99",,"0","1","0","1","7.69","0","0.0","37.99",,"0","1","0","2026-04-18"
"18x24 frame with mat","10","1459","40757","116","0.28","579","39.68","5","0.86","34.99","64.99","14","164","251","160","10.97","3","1.88","34.99","64.99","6","51","66","65","4.46","1","1.54","33.99","64.99","4","24","24","2026-04-18"
"8x10 wood frame","100","660","18653","138","0.74","332","50.3","1","0.3","13.99","17.99","36","203","63","145","21.97","1","0.69","11.96","17.99","11","83","32","60","9.09","0","0.0","9.99",,"2","40","14","2026-04-18"
"walnut frame","306","403","11560","115","0.99","158","39.21","1","0.63","27.99","28.99","4","85","41","41","10.17","0","0.0","24.72",,"1","26","11","2","0.5","0","0.0","27.99",,"0","2","0","2026-04-18"
"photo frames 4x6","186","679","20081","6","0.03","232","34.17","1","0.43","15.29","13.99","28","127","32","76","11.19","1","1.32","14.99","13.99","14","40","9","26","3.83","0","0.0","14.39",,"3","16","5","2026-04-18"
