Brand=["KovaScape"],Reporting Range=["Weekly"],Select week=["Week 14 | 2026-03-29 - 2026-04-04 2026"]
"Search Query","Search Query Score","Search Query Volume","Impressions: Total Count","Impressions: Brand Count","Impressions: Brand Share %","Clicks: Total Count","Clicks: Click Rate %","Clicks: Brand Count","Clicks: Brand Share %","Clicks: Price (Median)","Clicks: Brand Price (Median)","Clicks: Same Day Shipping Speed","Clicks: 1D Shipping Speed","Clicks: 2D Shipping Speed","Cart Adds: Total Count","Cart Adds: Cart Add Rate %","Cart Adds: Brand Count","Cart Adds: Brand Share %","Cart Adds: Price (Median)","Cart Adds: Brand Price (Median)","Cart Adds: Same Day Shipping Speed","Cart Adds: 1D Shipping Speed","Cart Adds: 2D Shipping Speed","Purchases: Total Count","Purchases: Purchase Rate %","Purchases: Brand Count","Purchases: Brand Share %","Purchases: Price (Median)","Purchases: Brand Price (Median)","Purchases: Same Day Shipping Speed","Purchases: 1D Shipping Speed","Purchases: 2D Shipping Speed","Reporting Date"
"light walnut wall shelf","981","8","470","4","0.85","5","62.5","1","20.0","105.99","113.99","0","5","0","2","25.0","0","0.0","58.88",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"heavy duty floating shelf","313","287","8914","51","0.57","110","38.33","2","1.82","40.95","26.99","6","39","34","7","2.44","0","0.0","49.99",,"0","3","3","2","0.7","0","0.0","14.98",,"0","2","0","2026-04-04"
"wall mount wood shelf","855","21","682","5","0.73","5","23.81","1","20.0","29.99","24.99","1","3","1","1","4.76","0","0.0","38.24",,"0","1","0","1","4.76","0","0.0","38.24",,"0","1","0","2026-04-04"
"72 inch floating shelf","516","612","15754","17","0.11","295","48.2","1","0.34","125.99","174.99","0","64","66","46","7.52","0","0.0","119.99",,"0","13","9","6","0.98","0","0.0","101.99",,"0","3","1","2026-04-04"
"kovascape floating shelves","100","6","170","21","12.35","2","33.33","2","100.0","114.99","114.99","0","0","1","1","16.67","1","100.0","174.99","174.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall-mount shelf","710","23","609","8","1.31","7","30.43","1","14.29","29.99","65.99","1","1","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12"" wide wood floating shelves","389","4","240","4","1.67","3","75.0","2","66.67","28.99","28.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"dark wood shelves","299","592","15404","35","0.23","207","34.97","3","1.45","29.99","113.99","12","69","42","51","8.61","0","0.0","28.49",,"4","23","10","9","1.52","0","0.0","28.49",,"1","4","3","2026-04-04"
"large picture frame","77","2999","76855","184","0.24","866","28.88","4","0.46","29.99","53.99","98","260","236","216","7.2","1","0.46","26.99","45.99","29","73","49","26","0.87","0","0.0","26.99",,"4","12","4","2026-04-04"
"wooden shelf","442","4876","126257","26","0.02","1266","25.96","1","0.08","35.99","60.99","83","386","318","213","4.37","0","0.0","35.99",,"17","60","55","31","0.64","0","0.0","29.99",,"5","13","5","2026-04-04"
"80 inch floating shelf","438","161","3782","26","0.69","69","42.86","1","1.45","149.99","172.99","0","5","17","1","0.62","0","0.0","154.69",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"marco fotos 5 x 7","56","6","340","1","0.29","3","50.0","1","33.33","19.99","14.99","0","0","0","1","16.67","1","100.0","14.99","14.99","0","0","0","1","16.67","1","100.0","14.99","14.99","0","0","0","2026-04-04"
"11x14 frame no mat wooden","938","4","79","4","5.06","1","25.0","1","100.0","22.99","22.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x30 frame gold","557","38","841","14","1.66","26","68.42","1","3.85","44.99","73.99","0","3","11","6","15.79","0","0.0","44.99",,"0","2","1","5","13.16","0","0.0","44.99",,"0","2","0","2026-04-04"
"standard size frame","979","6","124","4","3.23","3","50.0","1","33.33","54.99","87.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"walnut picture frame 8x10","479","45","1036","21","2.03","30","66.67","1","3.33","20.99","16.99","2","16","9","14","31.11","0","0.0","16.99",,"0","9","3","4","8.89","0","0.0","22.99",,"0","3","1","2026-04-04"
"floating shelves live edge","310","140","4274","91","2.13","60","42.86","1","1.67","81.59","114.99","0","14","23","5","3.57","0","0.0","67.99",,"0","2","1","2","1.43","0","0.0","76.49",,"0","2","0","2026-04-04"
"12x16 wood picture frame","467","516","11531","23","0.2","261","50.58","1","0.38","19.99","25.99","24","95","83","91","17.64","0","0.0","18.99",,"7","35","31","29","5.62","0","0.0","18.99",,"0","15","10","2026-04-04"
"28 x 40 thin wood frame woth mat","118","3","57","3","5.26","3","100.0","2","66.67","87.99","87.99","0","0","0","1","33.33","1","100.0","87.99","87.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"large walnut frames with mat","802","3","65","6","9.23","3","100.0","1","33.33","32.39","24.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"long wall shelves for bedroom","998","70","1492","4","0.27","35","50.0","1","2.86","34.99","60.99","1","16","1","5","7.14","0","0.0","25.49",,"0","3","0","2","2.86","0","0.0","22.99",,"0","2","0","2026-04-04"
"walnut floating shelves 12 inch deep","653","11","244","10","4.1","8","72.73","1","12.5","40.59","51.99","0","2","2","3","27.27","0","0.0","39.99",,"0","2","1","2","18.18","0","0.0","34.82",,"0","2","0","2026-04-04"
"floating shelves with rounded edges","784","6","150","6","4.0","2","33.33","1","50.0","69.99","109.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"white shelf 8 inches out","983","2","44","4","9.09","1","50.0","1","100.0","48.99","48.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"sturdy shelf 12 inch depth heavy laod","822","2","44","6","13.64","1","50.0","1","100.0","24.99","24.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"live edge wood","149","983","26696","9","0.03","287","29.2","1","0.35","40.0","94.99","5","57","59","45","4.58","1","2.22","35.0","94.99","3","14","10","12","1.22","0","0.0","28.99",,"2","2","3","2026-04-04"
"black shelves for wall","96","2383","57240","29","0.05","996","41.8","2","0.2","23.08","24.99","176","413","204","297","12.46","1","0.34","23.08","48.99","58","127","46","69","2.9","0","0.0","22.61",,"12","31","16","2026-04-04"
"18x24 japanese style frame","186","5","93","4","4.3","4","80.0","1","25.0","49.99","49.99","0","0","0","2","40.0","1","50.0","49.99","49.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"large wood frames","634","70","2228","10","0.45","22","31.43","1","4.55","37.99","87.99","1","10","5","7","10.0","0","0.0","41.59",,"0","4","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"24x30 frame with mat","320","222","6065","121","2.0","94","42.34","0","0.0","53.53",,"0","14","41","25","11.26","0","0.0","45.99",,"0","4","9","13","5.86","0","0.0","45.99",,"0","2","5","2026-04-04"
"solid wood shelves","372","263","7600","84","1.11","85","32.32","0","0.0","80.74",,"3","18","18","12","4.56","0","0.0","76.27",,"0","3","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"8 x 10 frame","352","2757","84298","95","0.11","1143","41.46","0","0.0","9.16",,"215","563","212","566","20.53","0","0.0","7.99",,"115","293","92","288","10.45","0","0.0","6.79",,"74","157","33","2026-04-04"
"28in and 38 in x 8 in wall shelves","405","2","36","2","5.56","2","100.0","2","100.0","24.99","24.99","0","2","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wooden 8x10 wall frame","48","6","132","3","2.27","8","133.33","1","12.5","16.99","20.99","0","5","3","2","33.33","1","50.0","7.58","20.99","0","1","1","1","16.67","1","100.0","20.99","20.99","0","0","1","2026-04-04"
"27x40 frame anti glare black","999","3","63","3","4.76","2","66.67","1","50.0","43.99","87.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"36"" floating shelves flat edge solid wood","912","1","60","4","6.67","3","300.0","1","33.33","109.99","109.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"deep wall shelves","327","602","16162","116","0.72","224","37.21","0","0.0","34.0",,"21","86","55","43","7.14","0","0.0","29.99",,"0","20","12","13","2.16","0","0.0","29.99",,"0","10","1","2026-04-04"
"neutral wood 8x10 picture frame","862","11","262","5","1.91","2","18.18","1","50.0","18.99","18.99","0","0","1","1","9.09","0","0.0","27.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"5.5 x 7.5 frame","851","90","2489","5","0.2","38","42.22","1","2.63","12.79","16.99","1","24","8","8","8.89","0","0.0","6.79",,"1","6","1","4","4.44","0","0.0","6.79",,"0","3","1","2026-04-04"
"western shelves","781","149","3142","6","0.19","49","32.89","1","2.04","28.37","63.99","1","21","7","14","9.4","0","0.0","23.99",,"0","12","1","1","0.67","0","0.0","23.99",,"0","1","0","2026-04-04"
"photo frame","253","10843","296054","220","0.07","2710","24.99","2","0.07","12.99","14.99","487","1053","439","653","6.02","0","0.0","10.19",,"142","279","105","177","1.63","0","0.0","9.99",,"38","97","23","2026-04-04"
"wall mount shelf","537","2423","64955","53","0.08","822","33.92","0","0.0","21.99",,"116","343","169","139","5.74","0","0.0","20.99",,"18","63","31","26","1.07","0","0.0","21.99",,"3","11","6","2026-04-04"
"16x 20 bamboo oak round frame","509","9","199","17","8.54","8","88.89","1","12.5","47.99","38.99","0","0","8","1","11.11","0","0.0","47.95",,"0","0","1","1","11.11","0","0.0","47.95",,"0","0","1","2026-04-04"
"black shelves with brackets wall","371","9","188","10","5.32","12","133.33","2","16.67","63.99","48.99","0","0","9","1","11.11","0","0.0","79.99",,"0","0","1","1","11.11","0","0.0","79.99",,"0","0","1","2026-04-04"
"4x6 wood frame","98","271","6822","24","0.35","120","44.28","2","1.67","16.29","13.99","3","71","23","38","14.02","1","2.63","12.99","13.99","1","21","5","14","5.17","0","0.0","12.99",,"0","9","3","2026-04-04"
"4x6 picture frame","185","33317","836441","186","0.02","13275","39.84","3","0.02","11.04","13.99","1756","7025","2786","6060","18.19","0","0.0","9.99",,"976","3256","1144","2666","8.0","0","0.0","9.99",,"512","1547","432","2026-04-04"
"long wall shelf","726","1727","42587","44","0.1","615","35.61","0","0.0","46.99",,"25","187","184","94","5.44","0","0.0","45.57",,"2","34","32","12","0.69","0","0.0","41.99",,"1","5","3","2026-04-04"
"11x16 wood picture frame","832","10","214","6","2.8","6","60.0","1","16.67","25.99","25.99","0","0","3","1","10.0","0","0.0","35.0",,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"22x28 frame with mat 18x24 glass","775","3","63","6","9.52","5","166.67","1","20.0","64.99","64.99","0","1","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"2 frame 22 * 28","748","7","154","7","4.55","3","42.86","1","33.33","70.29","64.99","0","0","3","1","14.29","0","0.0","86.99",,"0","0","1","1","14.29","0","0.0","86.99",,"0","0","1","2026-04-04"
"live edge bathroom wall shelves","921","4","240","4","1.67","3","75.0","1","33.33","94.99","94.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"27 x 40 picture set of 3","838","6","110","6","5.45","5","83.33","1","20.0","99.99","87.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood floating shelves","487","781","20676","57","0.28","358","45.84","0","0.0","65.99",,"14","112","121","23","2.94","0","0.0","67.99",,"0","3","9","4","0.51","0","0.0","67.99",,"0","1","1","2026-04-04"
"9 inch deep hanging shelf","894","18","391","5","1.28","12","66.67","1","8.33","27.1","24.99","0","12","0","2","11.11","0","0.0","25.95",,"0","2","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"marco de fotos 8.5 x 11","315","13","289","11","3.81","8","61.54","3","37.5","16.99","16.99","0","2","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"solid wood 11x14 picture frame","417","36","1449","32","2.21","14","38.89","1","7.14","22.99","16.99","0","7","1","2","5.56","0","0.0","14.99",,"0","1","0","1","2.78","0","0.0","37.99",,"0","1","0","2026-04-04"
"frames 12x16 wood","191","13","393","4","1.02","5","38.46","1","20.0","24.72","27.99","0","2","1","4","30.77","1","25.0","8.99","27.99","0","1","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"hanging bookshelves for wall","808","1100","26151","43","0.16","413","37.55","0","0.0","29.89",,"19","179","115","99","9.0","0","0.0","29.97",,"3","34","35","14","1.27","0","0.0","29.99",,"2","7","3","2026-04-04"
"deep coffee shelf wall mount","948","6","122","4","3.28","3","50.0","1","33.33","48.99","48.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelf 10 inch deep","619","116","2516","11","0.44","55","47.41","1","1.82","36.97","24.99","0","23","18","5","4.31","0","0.0","30.99",,"0","1","1","2","1.72","0","0.0","35.99",,"0","1","0","2026-04-04"
"floating wall shelf 11 x 8 rustic wood color","259","2","110","1","0.91","6","300.0","1","16.67","25.99","24.99","0","3","3","3","150.0","1","33.33","24.99","24.99","0","1","2","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood shelfs","443","186","4533","25","0.55","64","34.41","1","1.56","27.54","113.99","7","24","10","14","7.53","0","0.0","23.99",,"4","4","1","3","1.61","0","0.0","31.98",,"1","0","1","2026-04-04"
"big photo frame for wedding photos","910","2","44","4","9.09","1","50.0","1","100.0","81.99","81.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"estante de pared para stereo","968","2","44","4","9.09","6","300.0","1","16.67","27.99","51.99","0","3","3","1","50.0","0","0.0","26.99",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"neutral picture frames 4x6","190","15","338","4","1.18","5","33.33","1","20.0","16.99","12.99","0","1","4","2","13.33","1","50.0","12.99","12.99","0","0","2","1","6.67","0","0.0","18.99",,"0","0","1","2026-04-04"
"live edge shelf","270","451","12473","179","1.44","145","32.15","2","1.38","71.99","102.99","3","35","32","20","4.43","0","0.0","71.99",,"1","7","4","4","0.89","0","0.0","80.74",,"0","2","1","2026-04-04"
"real wood 36 inch floating shelf 8 inch deep","261","45","833","135","16.21","24","53.33","4","16.67","112.99","112.99","0","0","16","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"20x30 picture frame with 16x24 mat, tempered glass","666","41","1487","10","0.67","16","39.02","1","6.25","39.89","45.99","0","10","1","2","4.88","0","0.0","29.99",,"0","1","1","1","2.44","0","0.0","32.99",,"0","1","0","2026-04-04"
"shelf hanging","661","630","15689","10","0.06","209","33.17","1","0.48","20.99","24.99","25","85","35","44","6.98","0","0.0","19.99",,"5","19","8","6","0.95","0","0.0","19.94",,"1","4","0","2026-04-04"
"3 pk heavy duty 20 x12 shelves","657","4","89","10","11.24","2","50.0","1","50.0","44.99","51.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"walnut frame with 20x30 mat","803","6","132","6","4.55","5","83.33","1","20.0","73.99","63.99","0","1","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"8.5 x 11 frame thick","818","3","62","6","9.68","2","66.67","1","50.0","11.99","22.99","0","1","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"metal ledge shelf for bathroom","680","13","242","9","3.72","6","46.15","1","16.67","22.94","26.99","0","5","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"12 x16 picture frame","551","206","6137","15","0.24","116","56.31","1","0.86","13.66","24.99","12","53","10","45","21.84","0","0.0","8.99",,"4","27","4","22","10.68","0","0.0","8.99",,"2","14","1","2026-04-04"
"16x24 wood frame","612","292","8017","49","0.61","114","39.04","0","0.0","28.49",,"0","26","40","49","16.78","0","0.0","26.99",,"0","11","18","16","5.48","0","0.0","25.49",,"0","7","5","2026-04-04"
"shelves for wall depth 8x8 by7 8in","885","10","206","5","2.43","3","30.0","1","33.33","52.99","65.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"floating shelves 8 inches deep","283","185","5511","149","2.7","112","60.54","1","0.89","29.82","48.99","15","41","33","10","5.41","0","0.0","39.82",,"0","3","4","2","1.08","0","0.0","24.99",,"0","1","0","2026-04-04"
"3x5 picture frame","757","2901","74732","7","0.01","1140","39.3","1","0.09","8.99","13.99","56","583","303","450","15.51","0","0.0","7.99",,"29","230","124","168","5.79","0","0.0","6.99",,"14","93","45","2026-04-04"
"11x14 frame real glass","432","27","635","27","4.25","20","74.07","1","5.0","23.99","22.99","1","9","9","2","7.41","0","0.0","16.99",,"0","1","0","1","3.7","0","0.0","16.99",,"0","1","0","2026-04-04"
"5x7 matted picture frame","449","790","22101","24","0.11","336","42.53","1","0.3","16.14","17.99","46","169","86","91","11.52","0","0.0","9.99",,"16","50","17","37","4.68","0","0.0","8.99",,"6","21","7","2026-04-04"
"8.5 x 11 frame oak","28","12","541","12","2.22","1","8.33","1","100.0","19.99","19.99","0","0","1","1","8.33","1","100.0","19.99","19.99","0","0","1","1","8.33","1","100.0","19.99","19.99","0","0","1","2026-04-04"
"cool lego shelves","390","3","64","4","6.25","2","66.67","2","100.0","48.99","48.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"minimalist 24x36 frame","592","12","267","12","4.49","15","125.0","1","6.67","65.99","83.99","0","0","8","4","33.33","0","0.0","64.69",,"0","0","1","0","0.0","0",,,,"0","0","0","2026-04-04"
"wall shelf 34”","689","26","565","9","1.59","13","50.0","1","7.69","44.99","63.99","0","5","6","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"22 x 28 frame with cream mat black","258","1","28","1","3.57","1","100.0","1","100.0","67.99","67.99","0","0","0","1","100.0","1","100.0","67.99","67.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"22x28 haus and hues oak frame with mat for 18x24","922","4","80","4","5.0","3","75.0","1","33.33","48.06","64.99","0","0","2","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"48.0-in x 14-in d wall shelf","856","3","180","5","2.78","10","333.33","1","10.0","67.99","72.99","0","0","1","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"rounded corners 24x36 frame","182","2","44","4","9.09","2","100.0","1","50.0","69.99","76.99","0","0","0","1","50.0","1","100.0","76.99","76.99","0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"22x28 frame with mat","124","495","14487","209","1.44","201","40.61","3","1.49","38.99","64.99","0","40","78","54","10.91","0","0.0","35.99",,"0","15","19","20","4.04","0","0.0","37.99",,"0","8","6","2026-04-04"
"frame for 6x7 picture","866","6","170","5","2.94","3","50.0","1","33.33","9.99","16.99","0","1","2","1","16.67","0","0.0","8.99",,"0","1","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"16x20 frame matted to 11x14","380","820","22577","83","0.37","359","43.78","0","0.0","33.14",,"18","104","121","102","12.44","0","0.0","33.65",,"6","32","34","43","5.24","0","0.0","26.99",,"4","17","14","2026-04-04"
"wood floating shelf 36 inch acacia","593","6","169","12","7.1","5","83.33","1","20.0","84.99","113.99","0","0","0","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2026-04-04"
"wood picture frame","288","698","21505","96","0.45","223","31.95","2","0.9","18.99","21.99","19","101","43","52","7.45","0","0.0","13.67",,"3","24","12","8","1.15","0","0.0","9.99",,"1","5","0","2026-04-04"
"16x20 frames","337","18884","461700","72","0.02","7486","39.64","1","0.01","24.28","38.99","513","2229","2611","2990","15.83","0","0.0","23.49",,"260","940","1063","1161","6.15","0","0.0","22.99",,"157","408","395","2026-04-04"
